file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
xi\set01\xi_0.3.py,xi,1,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,44.434702,48.263013,0.920678,0.031259,0.0,,0.031259,0.040376,3,0,0
xi\set01\xi_0.3.py,xi,1,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,38.281158,48.280096,0.792897,0.173524,0.0,,0.173524,0.213919,3,0,0
xi\set01\xi_0.3.py,xi,1,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,45.172125,48.226295,0.93667,0.153211,0.0,,0.153211,0.167003,3,0,0
xi\set01\xi_0.3.py,xi,1,xi,0.3,2,5,5,0.5,0.5,0.7,0.3,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,6.057065,48.182155,0.125712,0.003461,,,0.003461,0.005833,3,0,0
xi\set01\xi_0.4.py,xi,1,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,44.434702,48.263013,0.920678,0.030814,0.0,,0.030814,0.040511,3,0,0
xi\set01\xi_0.4.py,xi,1,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,38.281158,48.280096,0.792897,0.187041,0.0,,0.187041,0.214747,3,0,0
xi\set01\xi_0.4.py,xi,1,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,45.172125,48.226295,0.93667,0.14569,0.0,,0.14569,0.171792,3,0,0
xi\set01\xi_0.4.py,xi,1,xi,0.4,2,5,5,0.5,0.5,0.7,0.4,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,6.057065,48.182155,0.125712,0.0082,,,0.0082,0.008648,3,0,0
xi\set01\xi_0.5.py,xi,1,xi,0.5,2,5,5,0.5,0.5,0.7,0.5,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,44.434702,48.263013,0.920678,0.037044,0.0,,0.037044,0.042406,3,0,0
xi\set01\xi_0.5.py,xi,1,xi,0.5,2,5,5,0.5,0.5,0.7,0.5,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,38.281158,48.280096,0.792897,0.207919,0.0,,0.207919,0.218631,3,0,0
