file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.480001,80,23,128.800001,156.400001,60.013334,1,1,1001,0,heuristic_v6,solved,1,31.187073,109.450255,0.284943,0.6598,,
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920003,80,23,147.200003,165.600005,68.586668,1,1,1001,0,heuristic_claudeoptimal,infeasible,0,,118.344624,,0.0066,,over budget: E=118.3446 > B=115.9200
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920003,80,23,147.200003,165.600005,68.586668,1,1,1001,0,heuristic_v5a,infeasible,0,,118.589547,,0.0242,,over budget: E=118.5895 > B=115.9200
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,8,5,0.8,0.5,0.7,0.6,1.6,0.2,115.920003,80,23,147.200003,165.600005,68.586668,1,1,1001,0,heuristic_v6,infeasible,0,,118.344624,,0.0354,,over budget: E=118.3446 > B=115.9200
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359998,80,23,165.600002,174.799998,77.160001,1,1,1001,0,heuristic_claudeoptimal,infeasible,0,,,,0.0,,
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359998,80,23,165.600002,174.799998,77.160001,1,1,1001,0,heuristic_v5a,infeasible,0,,,,0.0,,
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,8,5,0.9,0.5,0.7,0.6,1.8,0.1,122.359998,80,23,165.600002,174.799998,77.160001,1,1,1001,0,heuristic_v6,infeasible,0,,,,0.0,,
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.839998,80,30,18.400002,101.199998,8.560001,1,0,1002,0,heuristic_claudeoptimal,solved,1,231.076153,67.734957,3.411476,0.0344,,
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.839998,80,30,18.400002,101.199998,8.560001,1,0,1002,0,heuristic_v5a,solved,1,231.076153,67.734957,3.411476,0.015,,
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,8,5,0.1,0.5,0.7,0.6,0.2,0.9,70.839998,80,30,18.400002,101.199998,8.560001,1,0,1002,0,heuristic_v6,solved,1,231.076153,67.734957,3.411476,0.3645,,
