file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,6.057065,48.182155,0.125712,0.006345,,,0.006345,0.007083,3,0,0
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200008,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,51.059243,54.994278,0.928446,0.007936,0.0,,0.007936,0.00932,3,0,0
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200008,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,50.48879,55.139284,0.915659,0.013662,0.0,,0.013662,0.018264,3,0,0
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200008,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,51.059243,54.786335,0.93197,0.067268,0.0,,0.067268,0.072712,3,0,0
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200008,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,23.224445,55.058678,0.421813,0.004508,,,0.004508,0.004893,3,0,0
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100009,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,51.059243,57.170745,0.893101,0.008067,0.0,,0.008067,0.008282,3,0,0
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100009,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,51.059243,61.637293,0.828382,0.007825,0.0,,0.007825,0.012222,3,0,0
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100009,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,51.059243,61.850141,0.825532,0.034516,0.0,,0.034516,0.048188,3,0,0
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100009,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,37.297825,62.024595,0.601339,0.004857,,,0.004857,0.005879,3,0,0
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.00001,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,51.059243,67.022415,0.761823,0.00573,0.0,,0.00573,0.006253,3,0,0
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.00001,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,51.059243,64.109601,0.796437,0.008453,0.0,,0.008453,0.009518,3,0,0
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.00001,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,51.059243,67.624201,0.755044,0.024049,0.0,,0.024049,0.031774,3,0,0
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.00001,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,50.48879,68.577098,0.736234,0.004873,,,0.004873,0.004963,3,0,0
rho\set02\rho_0.2.py,rho,2,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,infeasible,0,,,,0.002306,,,0.002306,0.002849,3,0,0
rho\set02\rho_0.2.py,rho,2,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,infeasible,0,,,,0.002183,,,0.002183,0.002951,3,0,0
rho\set02\rho_0.2.py,rho,2,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,infeasible,0,,,,0.002417,,,0.002417,0.002637,3,0,0
rho\set02\rho_0.2.py,rho,2,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.000456,,over budget: E=46.0000 > B=13.8000,0.000456,0.000658,3,0,0
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,infeasible,0,,,,0.002194,,,0.002194,0.002748,3,0,0
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,infeasible,0,,,,0.002144,,,0.002144,0.002216,3,0,0
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,infeasible,0,,,,0.002182,,,0.002182,0.002202,3,0,0
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.000347,,over budget: E=46.0000 > B=20.7000,0.000347,0.000421,3,0,0
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,21.970879,27.598043,0.796103,0.02056,0.0,,0.02056,0.024485,3,0,0
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,21.970879,27.598043,0.796103,0.02202,0.0,,0.02202,0.023768,3,0,0
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,23.236059,27.573072,0.842708,0.065617,0.0,,0.065617,0.089037,3,0,0
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.000326,,over budget: E=46.0000 > B=27.6000,0.000326,0.00048,3,0,0
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,47.305903,34.414913,1.374576,0.015877,0.0,,0.015877,0.016846,3,0,0
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,32.914159,33.769449,0.974673,0.029985,0.0,,0.029985,0.033887,3,0,0
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,47.305903,34.414913,1.374576,0.037618,0.0,,0.037618,0.060538,3,0,0
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.000346,,over budget: E=46.0000 > B=34.5000,0.000346,0.000481,3,0,0
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v2,optimal,1,59.788005,41.318741,1.446995,0.014598,0.0,,0.014598,0.018758,3,0,0
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v3,optimal,1,47.305903,41.100437,1.150983,0.025512,0.0,,0.025512,0.028521,3,0,0
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v4,optimal,1,59.788005,41.318741,1.446995,0.031601,0.0,,0.031601,0.040073,3,0,0
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.000371,,over budget: E=46.0000 > B=41.4000,0.000371,0.000473,3,0,0
