file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
u_opt_factor\set01\u_opt_factor_0.3.py,u_opt_factor,1,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860006,40,13,46.000002,59.800008,21.433334,1,1,1001,0,ilp_v4,optimal,1,31.533984,41.859618,0.753327,0.115382,7.9e-05,,0.115382,0.125104,3,0,0
u_opt_factor\set01\u_opt_factor_0.3.py,u_opt_factor,1,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860006,40,13,46.000002,59.800008,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000394,,over budget: E=46.0000 > B=41.8600,0.000394,0.000613,3,0,0
u_opt_factor\set01\u_opt_factor_0.4.py,u_opt_factor,1,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079998,40,13,46.000002,64.399997,21.433334,1,1,1001,0,ilp_v2,optimal,1,37.287586,45.079639,0.827149,0.059178,0.0,,0.059178,0.063894,3,0,0
u_opt_factor\set01\u_opt_factor_0.4.py,u_opt_factor,1,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079998,40,13,46.000002,64.399997,21.433334,1,1,1001,0,ilp_v3,optimal,1,35.55229,45.022216,0.789661,0.081094,0.0,,0.081094,0.086611,3,0,0
u_opt_factor\set01\u_opt_factor_0.4.py,u_opt_factor,1,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079998,40,13,46.000002,64.399997,21.433334,1,1,1001,0,ilp_v4,optimal,1,39.148394,44.933568,0.871251,0.134791,0.0,,0.134791,0.147658,3,0,0
u_opt_factor\set01\u_opt_factor_0.4.py,u_opt_factor,1,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079998,40,13,46.000002,64.399997,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.000357,,over budget: E=46.0000 > B=45.0800,0.000357,0.000497,3,0,0
u_opt_factor\set01\u_opt_factor_0.5.py,u_opt_factor,1,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,44.434702,48.263013,0.920678,0.029683,0.0,,0.029683,0.031674,3,0,0
u_opt_factor\set01\u_opt_factor_0.5.py,u_opt_factor,1,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,38.281158,48.280096,0.792897,0.164042,0.0,,0.164042,0.176772,3,0,0
u_opt_factor\set01\u_opt_factor_0.5.py,u_opt_factor,1,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,45.172125,48.226295,0.93667,0.121813,0.0,,0.121813,0.133095,3,0,0
u_opt_factor\set01\u_opt_factor_0.5.py,u_opt_factor,1,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,6.057065,48.182155,0.125712,0.002864,,,0.002864,0.003143,3,0,0
