file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,13,55.200003,73.600001,25.720002,1,1,1001,0,ilp_v1,optimal,1,45.483556,51.499922,0.883177,1.1458,0.0,
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,13,55.200003,73.600001,25.720002,1,1,1001,0,ilp_v2,optimal,1,30.966647,51.452551,0.601849,0.0171,0.0,
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,13,55.200003,73.600001,25.720002,1,1,1001,0,heuristic_v5b,solved,1,13.643473,50.933236,0.26787,0.0034,,
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,13,64.399995,78.199997,30.006665,1,1,1001,0,ilp_v1,optimal,1,20.101093,54.735768,0.367239,1.3273,0.0,
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,13,64.399995,78.199997,30.006665,1,1,1001,0,ilp_v2,optimal,1,18.174998,54.733818,0.332062,0.0407,0.0,
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.739998,40,13,64.399995,78.199997,30.006665,1,1,1001,0,heuristic_v5b,solved,1,9.265805,54.695679,0.169407,0.003,,
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.64,40,11,18.4,55.2,8.56,1,0,1002,0,ilp_v1,optimal,1,110.892964,33.294714,3.330648,0.0158,0.0,
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.64,40,11,18.4,55.2,8.56,1,0,1002,0,ilp_v2,optimal,1,110.892964,34.824415,3.184345,0.0052,0.0,
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.64,40,11,18.4,55.2,8.56,1,0,1002,0,heuristic_v5b,solved,1,71.818277,38.638283,1.858734,0.0013,,
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,11,27.599997,59.799995,12.839998,1,1,1002,0,ilp_v1,optimal,1,106.450208,38.387933,2.773012,0.0177,0.0,
